"uid","date","plotID","subplotID","nestedSubplotID","tagID","supportingStemTagID","pointID","stemAzimuth","stemDistance","scientificName","identificationQualifier","growthForm","remarks"
131,20141111,"HARV_048",23,,"3683",,,,,"TSCA",,"SMT",
132,20141111,"HARV_048",23,,"3897",,,,,"TSCA",,"SMT",
133,20141111,"HARV_048",23,,"3676",,,,,"TSCA",,"SMT",
134,20141111,"HARV_048",23,,"3896",,,,,"TSCA",,"SMT",
135,20141111,"HARV_048",23,,"3895",,,,,"TSCA",,"SMT",
136,20141111,"HARV_048",23,,"3894",,,,,"TSCA",,"SMT",
137,20141111,"HARV_048",23,,"3893",,,,,"TSCA",,"SMT",
138,20141111,"HARV_048",23,,"3892",,,,,"TSCA",,"SMT",
139,20141111,"HARV_048",23,,"3891",,,,,"TSCA",,"SMT",
140,20141111,"HARV_048",23,,"3890",,,,,"TSCA",,"SMT",
141,20141111,"HARV_048",23,,"3889",,,,,"TSCA",,"SMT",
142,20141111,"HARV_048",23,,"3888",,,,,"TSCA",,"SMT","no transcription errors found"
143,20141112,"HARV_048",39,,"3866",,59,"213.8","3.9","FAGR",,"SBT","no transcription errors found"
144,20141112,"HARV_048",39,,"3867",,59,"219.3","4","QUERCUS",,"MBT",
145,20141112,"HARV_048",39,,"3869",,59,"237.4","3.9","TSCA",,"SBT",
146,20141112,"HARV_048",39,,"3929",,59,"249.2","6.5","BETULA",,"SBT",
147,20141112,"HARV_048",39,,"3868",,59,"216.1","6.9","FAGR",,"SBT",
148,20141112,"HARV_048",39,,"3953",,59,"225.8","9.1","QUERCUS",,"SBT",
149,20141112,"HARV_048",39,,"3938",,59,"223.8","11.4","QUERCUS",,"MBT",
150,20141112,"HARV_048",39,,"3865",,59,"204.3","8.8","TSCA",,"SBT",
151,20141112,"HARV_048",39,,"3863",,,,,"TSCA",,"SMT",
152,20141112,"HARV_048",39,,"3796",,,,,,,"SMT",
153,20141112,"HARV_048",39,,"3864",,59,"193.9","7.9","QUERCUS",,"MBT","no transcription errors found"
154,20141112,"HARV_048",39,,"3744",,,,,"TSCA",,"SMT",
155,20141112,"HARV_048",39,,"3837",,,,,,,"SMT",
156,20141112,"HARV_048",39,,"3838",,,,,"FAGR",,"SMT",
157,20141112,"HARV_048",39,,"3795",,,,,,,"SMT",
158,20141112,"HARV_048",39,,"3722",,,,,"TSCA",,"SMT",
159,20141112,"HARV_048",39,,"3877",,,,,"TSCA",,"SMT",
160,20141112,"HARV_048",39,,"3841",,,,,"TSCA",,"SMT",
161,20141112,"HARV_048",39,,"3840",,59,"184.6","15","BETULA",,"SBT","no transcription errors found"
162,20141112,"HARV_048",39,,"3728",,,,,,,"SMT",
163,20141112,"HARV_048",39,,"3743",,,,,"TSCA",,"SMT","DEAD"
164,20141112,"HARV_048",39,,"3839",,59,"182.5","20.2","TSCA",,"SBT",
165,20141112,"HARV_048",39,,"3842",,,,,"TSCA",,"SMT",
166,20141112,"HARV_048",39,,"3843",,,,,"TSCA",,"SMT",
167,20141112,"HARV_048",39,,"3844",,,,,"TSCA",,"SMT",
168,20141112,"HARV_048",39,,"3801",,,,,"TSCA",,"SMT",
169,20141112,"HARV_048",39,,"3848",,,,,"TSCA",,"SMT",
170,20141112,"HARV_048",39,,"3845",,,,,,,"SMT",
171,20141112,"HARV_048",39,,"3847",,,,,,,"SMT",
172,20141112,"HARV_048",39,,"3846",,,,,"FAGR",,"SMT",
173,20141112,"HARV_048",39,,"3860",,59,"214.6","15.2",,,"SBT","DEAD;no transcription errors found"
174,20141112,"HARV_048",39,,"3861",,59,"213.3","15","TSCA",,"MBT",
175,20141112,"HARV_048",39,,"3862",,59,"220.2","15.9","BETULA",,"SBT",
176,20141112,"HARV_048",39,,"3843",,59,"224.6","16","FAGR",,"SBT",
177,20141112,"HARV_048",39,,"3791",,,,,,,"SMT",
178,20141112,"HARV_048",39,,"3793",,,,,"TSCA",,"SMT",
179,20141112,"HARV_048",39,,"3928",,59,"265.6","7.7",,,"MBT",
180,20141112,"HARV_048",39,,"3931",,59,"258.9","9.8","BETULA",,"SBT",
181,20141112,"HARV_048",39,,"3906",,,,,"BETULA",,"SMT",
182,20141112,"HARV_048",39,,"3932",,59,"252.6","11.1","TSCA",,"SBT",
183,20141112,"HARV_048",39,,"3930",,59,"244.9","12.1","BETULA",,"SBT","no transcription errors found"
184,20141112,"HARV_048",39,,"3904",,59,"245.7","12.6","TSCA",,"SBT","no transcription errors found"
185,20141112,"HARV_048",39,,"3908",,59,"250.7","13.8","QUERCUS",,"MBT",
186,20141112,"HARV_048",39,,"3951",,,,,,,"SMT","DEAD"
187,20141112,"HARV_048",39,,"3952",,59,"231.3","12",,,"SBT","DEAD"
188,20141112,"HARV_048",39,,"3790",,,,,,,"SMT","DEAD"
189,20141112,"HARV_048",39,,"3902",,59,"264","16.4","TSCA",,"SBT",
190,20141112,"HARV_048",39,,"3792",,,,,,,"SAP",
191,20141112,"HARV_048",39,,"3789",,,,,,,"SMT","DEAD"
192,20141112,"HARV_048",39,,"3901",,59,"253.7","19.4","QUERCUS",,"SBT",
193,20141112,"HARV_048",39,,"3788",,,,,"TSCA",,"SMT",
194,20141112,"HARV_048",39,,"3916",,59,"238.6","18.6",,,"MBT",
195,20141112,"HARV_048",39,,"3912",,39,"15.9","10.2",,,"SBT","no transcription errors found"
196,20141112,"HARV_048",39,,"3788",,,,,"TSCA",,"SMT",
197,20141112,"HARV_048",39,,"3733",,,,,"TSCA",,"SMT",
198,20141112,"HARV_048",39,,"3940",,,,,,,"SMT","DEAD"
199,20141112,"HARV_048",39,,"3950",,39,"18.9","10.4","TSCA",,"SBT",
200,20141112,"HARV_048",39,,"3922",,39,"21.4","10.1","TSCA",,"SBT",
201,20141112,"HARV_048",39,,"3927",,39,"24.9","9.8","BETULA",,"SBT",
202,20141112,"HARV_048",39,,"3959",,39,"29.4","8.6","BETULA",,"SBT","DEAD"
203,20141112,"HARV_048",39,,"3986",,,,,"TSCA",,"SMT",
204,20141112,"HARV_048",39,,"3911",,39,"37.2","6.8","BETULA",,"SBT",
205,20141112,"HARV_048",39,,"3946",,39,"12.6","6.1","TSCA",,"SBT",
206,20141112,"HARV_048",39,,"3859",,39,"8.7","4.3","TSCA",,"SBT","no transcription errors found"
207,20141112,"HARV_048",39,,"3945",,,,,"TSCA",,"SMT",
208,20141112,"HARV_048",39,,"3858",,39,"32.4","4.4",,,"SBT",
209,20141112,"HARV_048",39,,"3857",,,,,,,"SMT","DEAD"
210,20141112,"HARV_048",39,,"3856",,39,"35.5","4.1",,,"SBT",
211,20141112,"HARV_048",39,,"3707",,,,,"TSCA",,"SMT",
212,20141112,"HARV_048",39,,"3854",,,,,"TSCA",,"SMT",
213,20141112,"HARV_048",39,,"3853",,39,"33.7","3.8",,,"SBT",
214,20141112,"HARV_048",39,,"3855",,39,"38.2","4.4",,,"SBT",
215,20141112,"HARV_048",39,,"3852",,39,"39.5","4.1",,,"SBT",
216,20141112,"HARV_048",39,,"3851",,39,"87","2.7","BETULA",,"SBT",
217,20141112,"HARV_048",39,,"3850",,39,"70.2","4.7","TSCA",,"SBT",
218,20141112,"HARV_048",39,,"3849",,39,"73.8","5.7","TSCA",,"SBT",
219,20141112,"HARV_048",39,,"3845",,,,,,,"SMT",
220,20141112,"HARV_048",39,,"3710",,,,,,,"SMT",
221,20141112,"HARV_048",21,,"5502",,39,"167.4","4.9","TSCA",,"MBT",
222,20141112,"HARV_048",21,,"2563",,39,"145.5","5.9","TSCA",,"SBT",
223,20141112,"HARV_048",21,,"3817",,39,"153.4","8.4","FAGR",,"SBT",
224,20141112,"HARV_048",21,,"3815",,39,"138.3","9","TSCA",,"SBT","DEAD"
225,20141112,"HARV_048",21,,"2563",,39,"98.2","7.5","QUERCUS",,"SBT",
226,20141112,"HARV_048",21,,"3955",,39,"94.1","7.5","QUERCUS",,"SBT",
227,20141112,"HARV_048",21,,"1123",,39,"108","11.9","BETULA",,"SBT","DEAD"
228,20141112,"HARV_048",21,,"3942",,39,"114.3","12.3","TSCA",,"SBT",
229,20141112,"HARV_048",21,,"3827",,39,"171.5","10.6","QUERCUS",,"SBT",
230,20141112,"HARV_048",21,,"5512",,39,"141.9","17.6","TSCA",,"SBT",
231,20141112,"HARV_048",21,,"3819",,39,"126.6","12.9","QUERCUS",,"MBT",
232,20141112,"HARV_048",21,,"3919",,39,"97.3","14","QUERCUS",,"SBT",
233,20141112,"HARV_048",21,,"2789",,39,"89.8","6.8","TSCA",,"SBT",
234,20141112,"HARV_048",21,,"2763",,39,"109.7","18.5","TSCA",,"SBT",
235,20141112,"HARV_048",21,,"2748",,39,"111.8","19","TSCA",,"SBT",
236,20141112,"HARV_048",21,,"5514",,39,"132.6","14.5","BETULA",,,
237,20141112,"HARV_048",21,,"3836",,21,"71.8","3.6","TSCA",,"SBT",
238,20141112,"HARV_048",21,,"3830",,21,"63.7","5.9","QUERCUS",,"SBT",
239,20141112,"HARV_048",21,,"3829",,21,"73","6.7","TSCA",,"SBT","DEAD"
240,20141112,"HARV_048",21,,"5526",,21,"51.6","8","TSCA",,"SBT",
241,20141112,"HARV_048",21,,"3823",,21,"50.3","8.2",,,"SBT",
242,20141112,"HARV_048",21,,"3825",,21,"31.3","8","TSCA",,"SBT",
243,20141112,"HARV_048",21,,"3824",,21,"36.5","8.3","QUERCUS",,"SBT",
244,20141112,"HARV_048",21,,"3832",,21,"27.4","5.4","QUERCUS",,"SBT",
245,20141112,"HARV_048",21,,"3826",,21,"7.3","9.9","QUERCUS",,"SBT",
246,20141112,"HARV_048",21,,"5532",,21,"79.2","12","TSCA",,"SBT",
247,20141112,"HARV_048",21,,"3126",,21,"86.3","11.2","TSCA",,"SBT",
248,20141112,"HARV_048",21,,"3992",,23,"307.9","4.7","QUERCUS",,"MBT",
249,20141112,"HARV_048",21,,"5503",,23,"329.7","7.8",,,"SBT",
250,20141112,"HARV_048",21,,"3821",,23,"333","7",,,"SBT",
251,20141112,"HARV_048",21,,"3820",,23,"335.8","7.1",,,"SBT",
252,20141112,"HARV_048",21,,"2445",,23,"335","8.3",,,"MBT",
253,20141112,"HARV_048",21,,"5533",,23,"295.4","2.2","TSCA",,"SBT",
254,20141114,"HARV_043",39,1,"3524",,,,,"TSCA",,"SMT","no transcription errors found"
255,20141114,"HARV_043",39,1,"4710",,,,,"TSCA",,"SMT",
256,20141114,"HARV_043",39,1,"4715",,,,,"TSCA",,"SMT",
257,20141114,"HARV_043",39,1,"4714",,,,,,,"SMT",
258,20141114,"HARV_043",39,1,"3502",,,,,,,"SMT",
259,20141114,"HARV_043",39,1,"3514",,,,,"TSCA",,"SAP",
260,20141114,"HARV_043",39,1,"4713",,,,,"TSCA",,"SMT",
261,20141114,"HARV_043",39,1,"4712",,,,,"TSCA",,"SMT",
262,20141114,"HARV_043",39,1,"4711",,,,,"TSCA",,"SMT",
263,20141114,"HARV_043",39,1,"4710",,,,,"TSCA",,"SAP",
264,20141114,"HARV_043",39,1,"4709",,,,,,,"SMT",
265,20141114,"HARV_043",39,1,"4708",,,,,,,"SMT",
266,20141114,"HARV_043",39,1,"4707",,,,,"TSCA",,"SMT","no transcription errors found"
267,20141114,"HARV_043",39,3,"4706",,,,,"TSCA",,"SMT",
268,20141114,"HARV_043",39,3,"4705",,,,,"TSCA",,"SMT",
269,20141114,"HARV_043",39,3,"4704",,,,,"TSCA",,"SMT",
270,20141114,"HARV_043",39,3,"4703",,,,,"TSCA",,"SMT",
271,20141114,"HARV_043",39,3,"4702",,,,,"TSCA",,"SMT",
272,20141114,"HARV_043",39,3,"4701",,,,,"TSCA",,"SMT",
273,20141114,"HARV_043",39,3,"3515",,,,,"TSCA",,"SAP",
274,20141114,"HARV_043",39,3,"3512",,,,,"TSCA",,"SAP","no transcription errors found"
275,20141114,"HARV_043",39,3,"3516",,,,,"TSCA",,"SAP",
276,20141114,"HARV_043",39,3,"3503",,,,,"TSCA",,"SAP",
277,20141114,"HARV_043",39,3,"3523",,,,,"TSCA",,"SAP",
278,20141114,"HARV_043",39,3,"3504",,,,,"TSCA",,"SAP",
279,20141114,"HARV_043",39,3,"3506",,,,,"TSCA",,"SMT",
280,20141114,"HARV_043",39,3,"3501",,,,,"TSCA",,"SAP",
281,20141114,"HARV_043",39,3,"3513",,,,,"TSCA",,"SAP",
282,20141114,"HARV_043",39,3,"3511",,,,,"TSCA",,"SAP",
283,20141114,"HARV_043",39,3,"3517",,,,,"TSCA",,"SAP",
284,20141114,"HARV_043",39,3,"4988",,,,,"TSCA",,"SAP",
285,20141114,"HARV_043",39,3,"4989",,,,,"TSCA",,"SAP",
286,20141114,"HARV_043",39,3,"4990",,,,,"TSCA",,"SAP",
287,20141114,"HARV_043",39,3,"4991",,,,,"TSCA",,"SAP",
288,20141114,"HARV_043",39,3,"4992",,,,,"TSCA",,"SAP",
289,20141114,"HARV_043",39,3,"4993",,,,,"TSCA",,"SMT",
290,20141114,"HARV_043",39,3,"4994",,,,,"TSCA",,"SMT",
291,20141114,"HARV_043",39,3,"4996",,,,,"TSCA",,"SMT",
292,20141114,"HARV_043",39,3,"4997",,,,,"TSCA",,"SMT",
293,20141114,"HARV_043",39,3,"4998",,,,,"TSCA",,"SMT","no transcription errors found"
294,20141114,"HARV_043",39,3,"4999",,,,,"TSCA",,"SMT",
295,20141114,"HARV_043",39,3,"5000",,,,,"TSCA",,"SMT",
296,20141114,"HARV_043",21,4,"4749",,21,"40.8","7.9",,,"SBT","no transcription errors found"
297,20141114,"HARV_043",21,4,"4748",,21,"40.1","9.7","TSCA",,"SBT",
298,20141114,"HARV_043",21,4,"4744",,21,"42","10.3",,,"SBT","DEAD"
299,20141114,"HARV_043",21,4,"4959",,21,"64.7","8.8",,,"SBT",
300,20141114,"HARV_043",21,4,"4958",,21,"55.5","12.5","TSCA",,"SBT",
301,20141114,"HARV_043",21,4,"4957",,21,"43.9","13.3","TSCA",,"SBT",
302,20141114,"HARV_043",21,4,"4956",,21,"36.9","13.4","TSCA",,"SBT",
303,20141114,"HARV_043",21,4,"4955",,21,"26.9","12.6",,,"MBT","DEAD 2"
304,20141114,"HARV_043",21,4,"4954",,21,"21.6","13.7",,,"SBT",
305,20141114,"HARV_043",21,4,"4953",,21,"6","12.8",,,"SBT","DEAD"
306,20141114,"HARV_043",21,4,"4952",,21,"85.3","14.1","QUERCUS",,"SBT",
307,20141114,"HARV_043",21,4,"4951",,21,"88.6","15.9","TSCA",,"SBT",
308,20141114,"HARV_043",21,4,"4950",,21,"75","16",,,"SBT","no transcription errors found"
309,20141114,"HARV_043",21,,"4949",,21,"46.1","15.5",,,"SBT","DEAD"
310,20141114,"HARV_043",21,,"4948",,21,"27.7","16.1",,,"SBT",
311,20141114,"HARV_043",21,,"4947",,39,"163.8","0.6","BETULA",,"SBT","no transcription errors found"
312,20141114,"HARV_043",21,1,"4747",,,,,"TSU CAN",,"SMT",
313,20141114,"HARV_043",21,1,"4746",,,,,"TSU CAN",,"SAP",
314,20141114,"HARV_043",21,1,"4745",,,,,"TSU CAN",,"SMT",
315,20141114,"HARV_043",21,1,"4743",,,,,"TSU CAN",,"SMT",
316,20141114,"HARV_043",21,1,"4742",,,,,"TSU CAN",,"SMT","no transcription errors found"
317,20141114,"HARV_043",21,1,"4741",,,,,"TSU CAN",,"SAP",
318,20141114,"HARV_043",21,1,"4740",,,,,"FAG GRAM",,"SMT",
319,20141114,"HARV_043",21,4,"4739",,,,,"BETULA",,"SMT",
320,20141114,"HARV_043",21,4,"4738",,,,,"TSU CAN",,"SMT",
321,20141114,"HARV_043",21,4,"4737",,,,,"BETULA",,"SMT",
322,20141114,"HARV_043",21,4,"4736",,,,,"TSU CAN",,"SAP",
323,20141114,"HARV_043",21,4,"4735",,,,,"TSU CAN",,"SAP",
324,20141114,"HARV_043",21,4,"4734",,,,,"TSU CAN",,"SAP","no transcription errors found"
325,20141114,"HARV_043",21,4,"4733",,,,,"TSU CAN",,"SAP",
326,20141114,"HARV_043",21,4,"4732",,,,,"TSU CAN",,"SAP",
327,20141114,"HARV_043",21,4,"4731",,,,,"TSU CAN",,"SAP",
328,20141114,"HARV_043",21,4,"4730",,,,,"TSU CAN",,"SAP",
329,20141114,"HARV_043",21,4,"3550",,,,,"TSU CAN",,"SMT","no transcription errors found"
330,20141114,"HARV_043",21,4,"4729",,,,,"TSU CAN",,"SMT",
331,20141114,"HARV_043",21,4,"3551",,,,,"TSU CAN",,"SMT",
332,20141114,"HARV_043",21,4,"4728",,,,,"TSU CAN",,"SMT",
333,20141114,"HARV_043",21,4,"4727",,,,,"TSU CAN",,"SMT",
334,20141114,"HARV_043",21,4,"4726",,,,,"TSU CAN",,"SMT",
335,20141114,"HARV_043",21,4,"4725",,,,,"TSU CAN",,"SAP",
336,20141114,"HARV_043",21,4,"4724",,,,,"TSU CAN",,"SAP",
