"uid","domainID","siteID","plotID","date","dayOfYear","individualID","taxonID","scientificName","identificationQualifier","growthForm","phenophaseName","phenophaseStatus","phenophaseIntensityDefinition","phenophaseIntensity","samplingProtocol","measuredBy","recordedBy","remarks","duplicateIndividualDayStatusQF"
"0D52CC93ECBD44F1A333C8CC78B3EBE2","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06025","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,0
"F744855FCE48422AA2047890312B243A","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06052","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"B9A086F8775342DF9B3FF8B13B6B88A7","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06069","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"A25D82522F0E491792ADF47E021E233C","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06077","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"A9C40BB9890C44059291FF65819F661B","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06061","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"8AAD20E80D4E489480D25AB6F04BA5AB","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06052","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"F46DEC0B065A43E8B0C54ED3DE5FEDF6","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06049","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"1274BFA3DECF4C2FAEBD6C5E4D881F1F","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06073","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"D390A224BCF74EDFACFE0697AE07BB95","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06040","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"CE767F2AED73422B922EBC4C97F09194","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06031","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Colored leaves","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"F8B82AB88EEB47BA8A21F2EEA2CDB05F","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06042","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"D19DC472ADF04BA28587900CC14274B8","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06004","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"814DED57C50247978C661EA29077EB8D","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06090","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,1
"617BF612BCB24EDB839A4C6469C095D3","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06007","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"70710C43DBF74F02A5BC9A04AB2DB38E","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06073","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"80820668CFB242E5A5B03411E155552C","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06027","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"7F753BFFDE6D429DB7DFD964FE7FF585","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06088","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"BAE33CBA7C7C4357ADB10D733996CCAA","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06059","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"3C7D51789E744E8787AE9654BFD05CFC","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06031","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"DF59B06EBC324E518A17F1F904CFA749","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06073","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"5E9B15F6B8074B1890D7C2CB3E49864B","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06052","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"E9D38B54427D4723A8F43D55921FF9C3","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06069","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"4708213DF39C4F2C9432FCCFFBCB4BC0","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06077","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"1AB8252B5EE64546AA8F84A198D4CFE9","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06020","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"282ADC3CDE064A3BBDF9AAA0DDFF81F0","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06061","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Colored leaves","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"E945AA6EBFDA40CEACF13D00CE6AD04C","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06040","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"6D0E386930C54C19AEEC4ABABEDB614A","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06067","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"27EF2744CD384A55A79D85A2F0F1BB3D","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06006","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"A6DDA8D0107949E79D26CE745394A84C","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06053","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"1ADF32ECA9124CBCA7F8BBC3FD05CC83","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06050","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"FBA5865ABAD54971B5BA4B8EB37139DC","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06024","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Colored leaves","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,0
"E444C964CA1C4B4BB7CDDEF742D301F6","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06048","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"92D7FC4009794F87AF09DB975085452F","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06032","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"F58C9BC1A6B041B68F39EDA2ABD42E87","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06075","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Colored leaves","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"FA827DFE79044292B5481F439121DEE3","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06068","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"3857B3AE94D9438BBEF179494C30F62F","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06030","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"C848B7502F1741B9A71AFBE789E84E3C","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06039","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"F8CDA36A3AD943DE9F088A7EDED6AE6A","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06028","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Colored leaves","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"D1618BF55A844CB8A50380BCAE5FBCEE","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06061","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"4F9ADCCE69E64F59BC661307E831B685","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06075","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"67114814EF8F4DF587B8D2EA3017FCC1","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06052","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"A9E4BE67F0B94F0B934CA24D68D9F765","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06019","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"E5E4D38C518B4D058253B36846B0DEE9","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06048","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Colored leaves","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"7A7C75F4E473461FB4A01BB7F8A8BE67","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06065","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"82373AFD6D6C436B9E82FDBEB339E0CA","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06063","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"4BA7E7547F21417D9801FBAF8E10940F","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06027","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Colored leaves","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"715BE445A8C4472E8DAF1DFAC7EA0048","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06040","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"A1B2B99941B0461282B4F305310DE959","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06045","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"647358E1188F446EB07F6860AC5997D7","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06027","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"9FF86D291B7742CC857D4C9CBFB4AC70","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06024","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,0
"1A2B9BBC2BD14382A433BD0E174CF731","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06035","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Colored leaves","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"84259B0AC71D4423B64B2C2258492B84","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06057","VAPA4","Vaccinium pallidum Aiton",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"C043CE7500E6415C8CAB9675D2D3F664","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06042","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
"B0A0EB5841BF4047A33A670C50ED36C6","D07","ORNL","ORNL_064","2014-07-29",209,"NEON.PLA.D07.ORNL.06019","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke",,1
