"uid","domainID","siteID","plotID","date","individualID","patchOrIndividual","canopyPosition","plantStatus","stemDiameter","measurementHeight","maxCanopyDiameter","ninetyCanopyDiameter","percentCover","height","adultLeafLength","diseaseStatus","diseaseType","samplingProtocol","measuredBy","recordedBy","remarks","duplicateIndividualYearQF","missingRecordsIndividPerYearQF"
"8092B91873C6472EBA6DB1E46708CA65","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06011","Individual","Open Grown","live",,,0.5,0.5,,0.5,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"ACA8760460474D83A742D2B5FDFB46A6","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06058","Patch","Intermediate","live",,,,,11,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"E324C3FC6D644AB489CF5D95045A2B47","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06012","Patch","Dominant","live",,,,,85,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"450B67E40C864735AE3725FDF0E41732","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06010","Patch","Intermediate","live",,,,,15,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"911F3D18AE224EC48EB8379C79100D31","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06015","Individual","Open Grown","live",,,0.6,0.5,,0.4,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"92D38389510440FB9E99B16B6654A02F","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06016","Patch","Intermediate","live",,,,,10,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"19BBB1A9EAE940BC8B2AF8C284A58ECD","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06014","Patch","Intermediate","live",,,,,5,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"6B8B5E794A5044C2A4E45B7E05A8790A","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06030","Individual","Dominant","live",,,0.4,0.4,,0.4,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"A0328AAE5D924492A16F51FD87DCA0D7","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06013","Patch","Dominant","live",,,,,93,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"8186014AE06046C387FDED0C4B0564E6","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06070","Patch","Intermediate","live",,,,,8,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"CC065511D17044E8BBAF860E4786200A","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06071","Individual","Open Grown","live",,,0.3,0.2,,0.6,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"56EB8C874514454DA7D5B9A12A76D52D","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06074","Individual","Dominant","live",,,0.5,0.3,,0.5,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"24D4341D230B4458A0D4CB93CA52E263","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06072","Patch","Co-dominant","live",,,,,23,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"3C43CEFEDFF948B684EB8A8930165F04","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06073","Patch","Dominant","live",,,,,50,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"3E8E84FA77DA4D7C8EE2C0B565680A0C","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06028","Patch","Intermediate","live",,,,,8,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"48CAB99108D34C5993AE8E2FFB59C9AF","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06064","Patch","Intermediate","live",,,,,9,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"3DCDBD78109346ED8D315D55BE815DFB","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06065","Individual","Dominant","live",,,0.3,0.2,,0.5,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"28EB748D9C7F44B9A893D82E011FD109","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06029","Patch","Dominant","live",,,,,97,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"50B9E5F4D22545EE98E48E10D7F3FAEA","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06067","Patch","Intermediate","live",,,,,18,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"E5E3B5B0D35649C180CC85AF17EE75D5","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06066","Patch","Co-dominant","live",,,,,45,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"FF013562775F452BB33ADFE58198CA98","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06069","Patch","Dominant","live",,,,,87,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"5A1EA132FCCE4B65AA18527E57685A42","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06068","Individual","Dominant","live",,,0.3,0.2,,0.5,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"0FA16E0A76D449ED92E6565AED8966CD","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06020","Patch","Dominant","live",,,,,40,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"2A3EB00ABDF34C5796353AF3EA35925F","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06021","Individual","Dominant","live",,,0.5,0.4,,0.3,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"64BA5EA37FF44BD78EABB5D7D82A9B29","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06022","Individual","Dominant","live",,,0.8,0.4,,0.6,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"B0B5693F884D4DE49526C415F0673565","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06023","Patch","Intermediate","live",,,,,7,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"908218B68C52409C9CF282317F68EDA6","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06024","Patch","Co-dominant","live",,,,,42,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"2F5324FACC0C4E91881743D05DE665AD","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06025","Patch","Intermediate","live",,,,,12,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"43F4B8ABB1E640C3910E1B6EB8FF8E3A","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06026","Patch","Dominant","live",,,,,73,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"2DE411E00E3647EC92A3960C8FCE09B1","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06027","Individual","Dominant","live",,,0.4,0.3,,0.4,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"E208E975652241D9B8977834C6138A8D","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06088","Patch","Dominant","live",,,,,25,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"0A83301A50BA4708802F2D2D3E36BA99","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06040","Individual","Open Grown","live",,,0.5,0.4,,0.4,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"C66D65C37C7E4654A04886A872E34131","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06041","Patch","Dominant","live",,,,,45,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"DF603B99E93D47E9BA7416A044035F3F","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06089","Individual","Dominant","live",,,0.5,0.4,,0.6,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"CA5231A1C7C8434BB08D6B9173AFCFE0","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06086","Individual","Dominant","live",,,0.4,0.3,,0.5,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"1C5F5AFD2E614C828B5D49412682EB80","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06087","Patch","Intermediate","live",,,,,8,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"29B0BD1711E4449E9C9D88EC2B8730AF","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06037","Patch","Intermediate","live",,,,,8,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"23AFC0DE7F7B4BA6937791FD63F43BBD","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06091","Patch","Dominant","live",,,,,33,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"3950852DBD6A4F4F8C6860C6ADF037A2","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06090","Patch","Intermediate","live",,,,,15,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"0A2D4964626245A996724E15A4722328","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06038","Patch","Open Grown","live",,,,,90,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"4D7C71C50EB54C6BAE59A9DE817F1762","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06200","Patch","Intermediate","live",,,,,10,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"1689EA839AC147538FF3F5D8B9F5CC04","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06034","Individual","Co-dominant","live",,,0.4,0.3,,0.4,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"1BF1DE96FA104562BFF903AF445FBF33","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06035","Patch","Intermediate","live",,,,,12,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"AE3659F754434AC3BF41263810888CA3","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06036","Patch","Open Grown","live",,,,,70,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"E84DC23294EC4E4E8F5CE664197C3E71","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06033","Individual","Open Grown","live",,,0.7,0.5,,0.6,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"B112618060444826934CDBE0CF7EFA7D","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06032","Patch","Dominant","live",,,,,75,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"FC0CDACADA624741A295D4D830CE92EA","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06031","Patch","Co-dominant","live",,,,,10,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"E872ED85A4584D4B82648E30158AEC86","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06039","Individual","Dominant","live",,,0.7,0.5,,0.7,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"7A65038C332E4E8D9B23EC5BB4CAB1C4","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06075","Patch","Co-dominant","live",,,,,30,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"1E12E9E2CF7B43ADBD3CC49E502F93AF","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06076","Patch","Co-dominant","live",,,,,45,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"DD2FB8D0E2B14AB0B498372CDE9EE8EE","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06050","Patch","Co-dominant","live",,,,,30,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"B95C0B73C2E94F029EE2D7A39567A765","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06079","Individual","Dominant","live",,,0.2,0.2,,0.5,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"C12C334C7A67407A88B8C06375BC591F","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06051","Patch","Intermediate","live",,,,,8,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"2EA2DE45F1DC4CC78D4DEFF32633023F","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06077","Individual","Dominant","live",,,0.6,0.4,,0.6,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"EAFDAF696EFF442EBC55554B33895F51","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06078","Patch","Intermediate","live",,,,,37,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"E39514BEA915455B9B9C1003D80CEE7A","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06052","Individual","Dominant","live",,,0.1,0.1,,0.5,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"C4C5328C5A2A4F2DB448B4341150A140","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06047","Individual","Dominant","live",,,0.5,0.3,,0.5,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"004927B2678741789C2984DCC486C470","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06049","Individual","Dominant","live",,,0.7,0.3,,0.5,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"924AE772BCEA4D19B9EE0AA072C678DD","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06046","Patch","Intermediate","live",,,,,12,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"5FE6C3DD5B634A65B8ACD6D5DDBE3BF7","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06048","Patch","Co-dominant","live",,,,,35,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"6F7942E904324FB4A6E8D7417903FB8D","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06081","Patch","Co-dominant","live",,,,,10,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"206D90E5C2BD4E6E91A50384FF735E97","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06080","Patch","Intermediate","live",,,,,40,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"0CAA392DB7C2411F8BCF9A707C4134E1","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06083","Individual","Dominant","live",,,0.5,0.4,,0.5,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"582E928DD5034868AEDDEF6048D3D6E6","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06043","Patch","Intermediate","live",,,,,20,0.0,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"5F1213A93FC64613ACD99FD1A612108F","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06006","Individual","Dominant","live",,,0.4,0.2,,0.5,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"CAF5CDE453834471BBF2BF15DC92512E","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06042","Patch","Intermediate","live",,,,,9,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
