"uid","domainID","siteID","plotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","addDate","dropDate","identifiedDate","individualID","taxonID","scientificName","identificationQualifier","taxonRank","growthForm","samplingProtocol","measuredBy","identifiedBy","recordedBy","remarks","duplicateIndividualIDQF"
"76A6979D5A9B408EAE7AA8D1BC025A3E","D05","UNDE","UNDE_063",46.231405,-89.543317,"WGS84",2.3,528.4,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06021","ACSA3","Acer saccharum Marshall",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"94FDE9D4240542DA808B6ABBFE629AFA","D05","UNDE","UNDE_063",46.231149,-89.543393,"WGS84",2.3,529.2,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06019","ACSA3","Acer saccharum Marshall",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"47DEDDECD69F464090780340F6481926","D05","UNDE","UNDE_063",46.231399,-89.543517,"WGS84",2.3,528.4,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06022","ACSA3","Acer saccharum Marshall",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"4CE1EA54214249F6A03D06049C0B0912","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06028","ACSA3","Acer saccharum Marshall",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"C5285ACA9B7A4BBC8A05F6DAFF58E3A4","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06026","POTR5","Populus tremuloides Michx.",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"6BAC47D721C04DE3A25873BE9B668D5C","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-31","NEON.PLA.D05.UNDE.06033","POTR5","Populus tremuloides Michx.",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"0D32D403418E42579E61573FEE344FBF","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06030","ACSA3","Acer saccharum Marshall",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"03B196CE7DBE45A3A7A6B98B493A3CA1","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06037","ACSA3","Acer saccharum Marshall",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"854A1C08546F4E25BD4117EAFE827CFE","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06036","POTR5","Populus tremuloides Michx.",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"4D4CD57207CD421798273D216CDFC996","D05","UNDE","UNDE_063",46.231502,-89.543515,"WGS84",2.3,528.1,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06024","POTR5","Populus tremuloides Michx.",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"F3F3B5DB2A2C4F59BDD961B49C7068D8","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06040","POTR5","Populus tremuloides Michx.",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"155F1E374EAB4A71A8279ECE72355B05","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06044","POTR5","Populus tremuloides Michx.",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"9BCEFF700CE641208EEE022585E50119","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06046","POTR5","Populus tremuloides Michx.",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"4CE7B2AB8967414191BAD2601F8221EF","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06050","ACSA3","Acer saccharum Marshall",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"F5E28B40A87C45BEAB31A780FBB75A23","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06056","POTR5","Populus tremuloides Michx.",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"E584CB8B7B6F44A09E7717437EE451A2","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06053","ACSA3","Acer saccharum Marshall",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"0713D1EFFFD84755ABFCC954D9FE7F4E","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06049","POTR5","Populus tremuloides Michx.",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"35FDDA4FBE0948D289F2261C52BE71B5","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06055","ACSA3","Acer saccharum Marshall",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"4527C22E3A974682AFCA55E1F4E9BDC4","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06058","ACSA3","Acer saccharum Marshall",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"55F33C2F60D04067A42F8FC9347CAE42","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06064","POTR5","Populus tremuloides Michx.",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"F65DEFDF000B4321B5DE6855BDF88C0A","D05","UNDE","UNDE_063",46.231874,-89.540928,"WGS84",2.2,520.2,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06067","ACSA3","Acer saccharum Marshall",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"9CCC3926337D415B8881E44B8FDE8398","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06045","ACSA3","Acer saccharum Marshall",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"8891346FBBC04F45A6B366EB33BDFC38","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06052","POTR5","Populus tremuloides Michx.",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"BDE6F90F813F4D7882D5E4330DEC621D","D05","UNDE","UNDE_063",46.231505,-89.543378,"WGS84",2.3,528.1,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06025","POTR5","Populus tremuloides Michx.",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"FCA85A5FB5094CD9B7B5836E4CFE27CB","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06039","POTR5","Populus tremuloides Michx.",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"7E8B23386FA54442B976CD524C583AED","D05","UNDE","UNDE_063",46.232791,-89.542278,"WGS84",2.2,519.9,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06060","POTR5","Populus tremuloides Michx.",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"E6153E9EF2EE47E9B2ABD037B6AFC060","D05","UNDE","UNDE_063",46.231736,-89.540784,"WGS84",2.2,520.6,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06069","POTR5","Populus tremuloides Michx.",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"F2EBBF0C03F94DD28A33C91188D52198","D05","UNDE","UNDE_063",46.231213,-89.543469,"WGS84",2.3,529.0,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06020","ACSA3","Acer saccharum Marshall",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"9896D28A1CAE4184BC4C555B458107D2","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06047","ACSA3","Acer saccharum Marshall",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"FC0D5A725DBC43DFBCFD73D911905D0B","D05","UNDE","UNDE_063",,,"Canopy hard to see",,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06011","POTR5","Populus tremuloides Michx.",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","Canopy hard to see",1
"A186C900F0284B4DB2E7B6F80D216182","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06062","ACSA3","Acer saccharum Marshall",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"0E238A05DA0E435F99600F6CCA5362C7","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06042","ACSA3","Acer saccharum Marshall",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
"D4FCCD3468E341AF8D8B5563D20F8A70","D05","UNDE","UNDE_063",,,,,,,"2014-07-24",,"2014-07-24","NEON.PLA.D05.UNDE.06031","POTR5","Populus tremuloides Michx.",,"species","Deciduous broadleaf","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,1
