"country","stateProvince","county","domainName","domainID","siteName","siteID","plotType","subtype","subtypeSpecification","plotID","plotSize","plotDimensions","referencePointPosition","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","elevation","elevationUncertainty","minimumElevation","maximumElevation","slopeGradient","slopeAspect","nlcdClass","soilTypeOrder","inclusionProbability","coordinateSource","recordedDate","filteredPositions","plotPdop","plotHdop","applicableModules"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,"BART_041",1600,"40m x 40m","41",44.0653,-71.2856,"WGS84","19N",316953.142,4881669.902,0.25,260.73,0.39,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","phenology",,"BART_052",40000,"200m x 200m","C",44.067,-71.2872,"WGS84","19N",316831.6684,4881856.186,,235.53,,,,,,,,,"GIS",,,,,"phe"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","phenology",,"BART_053",40000,"200m x 200m","C",44.067,-71.2884,"WGS84","19N",316731.3911,4881855.128,,239.14,,,,,,,,,"GIS",,,,,"phe"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mosquitoPoint",,"BART_054",0,"0m","41",44.0531,-71.2762,"WGS84","19N",317671.195,4880287.446,0.18,325.54,0.27,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mos"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mosquitoPoint",,"BART_055",0,"0m","41",44.0576,-71.2958,"WGS84","19N",316108.905,4880830.962,0.18,296.66,0.26,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mos"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mosquitoPoint",,"BART_056",0,"0m","41",44.0489,-71.307,"WGS84","19N",315189.027,4879896.164,0.32,482.14,0.45,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mos"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mosquitoPoint",,"BART_057",0,"0m","41",44.0619,-71.3058,"WGS84","19N",315327.008,4881334.649,0.17,323.94,0.27,,,,,"mixedForest",,,"GeoXH 6000",,,,,"mos"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mosquitoPoint",,"BART_058",0,"0m","41",44.0562,-71.2856,"WGS84","19N",316928.73,4880652.986,0.26,299.89,0.3,,,,,"evergreenForest",,,"GeoXH 6000",,,,,"mos"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mosquitoPoint",,"BART_059",0,"0m","41",44.0569,-71.2744,"WGS84","19N",317821.738,4880708.469,0.22,313.96,0.3,,,,,"mixedForest",,,"GeoXH 6000",,,,,"mos"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mosquitoPoint",,"BART_060",0,"0m","41",44.0492,-71.2786,"WGS84","19N",317467.675,4879860.602,0.17,335.04,0.24,,,,,"mixedForest",,,"GeoXH 6000",,,,,"mos"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mosquitoPoint",,"BART_061",0,"0m","41",44.0576,-71.3033,"WGS84","19N",315509.492,4880850.476,0.28,344.36,0.51,,,,,"mixedForest",,,"GeoXH 6000",,,,,"mos"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,"BART_062",1600,"40m x 40m","41",44.0574,-71.3059,"WGS84","19N",315303.103,4880828.443,0.21,390.58,0.29,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,"BART_066",1600,"40m x 40m","41",44.0568,-71.3104,"WGS84","19N",314940.563,4880772.839,0.16,502.63,0.22,,,,,"mixedForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,"BART_068",1600,"40m x 40m","41",44.0524,-71.3095,"WGS84","19N",315001.509,4880289.23,0.27,553.41,0.33,,,,,"mixedForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,"BART_079",1600,"40m x 40m","41",44.0449,-71.3208,"WGS84","19N",314067.161,4879478.943,0.15,592.46,0.2,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,"BART_081",1600,"40m x 40m","41",44.0607,-71.2629,"WGS84","19N",318753.711,4881102.208,0.24,411.28,0.33,,,,,"mixedForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","birdGrid","ninePoints","BART_082",250000,"500m x 500m","B2",44.0567,-71.2872,"WGS84","19N",316802.13,4880713.958,0.48,292.7,0.79,,,,,"evergreenForest",,,"GeoXH 6000",,,,,"brd"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","birdGrid","ninePoints","BART_083",250000,"500m x 500m","B2",44.0408,-71.3085,"WGS84","19N",315039.95,4878992.609,0.11,714.5,0.12,,,,,"evergreenForest",,,"GeoXH 6000",,,,,"brd"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mammalGrid","diversity","BART_084",8100,"90m x 90m","E5",44.0485,-71.298,"WGS84","19N",315911.107,4879827.097,0.18,416.14,0.23,,,,,"evergreenForest",,,"GeoXH 6000",,,,,"mam"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_001",1600,"40m x 40m","41",35.93024961,-84.27010965,"WGS84","16N",746284.26,3979656.539,0.17,244.606,0.28,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","mammalGrid","diversity","ORNL_001",8100,"90m x 90m","E5",35.93094824,-84.27166176,"WGS84","16N",746142.032,3979730.137,0.23,248.843,0.39,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mam"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_002",1600,"40m x 40m","41",35.98220524,-84.21275365,"WGS84","16N",751295.258,3985567.611,0.21,306.905,0.41,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","birdGrid","ninePoints","ORNL_002",250000,"500m x 500m","B2",35.98094918,-84.21365023,"WGS84","16N",751218.388,3985425.932,0.25,295.943,0.42,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"brd"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","mammalGrid","diversity","ORNL_002",8100,"90m x 90m","E5",35.98092616,-84.21251058,"WGS84","16N",751321.237,3985426.318,0.31,260.824,0.52,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mam"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","tickPlot",,"ORNL_002",1600,"40m x 40m","41",35.98308998,-84.21165361,"WGS84","16N",751391.651,3985668.616,0.29,338.569,0.47,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"tck"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_003",1600,"40m x 40m","41",35.96586925,-84.23064031,"WGS84","16N",749733.725,3983709.067,0.2,262.02,0.28,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","birdGrid","ninePoints","ORNL_003",250000,"500m x 500m","B2",35.96550701,-84.23064011,"WGS84","16N",749734.885,3983668.875,0.16,261.114,0.3,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"brd"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","mammalGrid","diversity","ORNL_003",8100,"90m x 90m","E5",35.96542522,-84.22917913,"WGS84","16N",749866.923,3983663.545,0.22,264.523,0.39,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mam"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","tickPlot",,"ORNL_003",1600,"40m x 40m","41",35.96701118,-84.22984855,"WGS84","16N",749801.541,3983837.798,0.16,275.496,0.22,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"tck"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_004",1600,"40m x 40m","41",35.90794706,-84.27521264,"WGS84","16N",745892.86,3977169.142,0.15,296.062,0.17,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","birdGrid","ninePoints","ORNL_004",250000,"500m x 500m","B2",35.90749702,-84.27532871,"WGS84","16N",745883.777,3977118.917,0.15,285.798,0.17,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"brd"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","mammalGrid","diversity","ORNL_004",8100,"90m x 90m","E5",35.90803949,-84.273777,"WGS84","16N",746022.161,3977183.016,0.15,312.371,0.21,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mam"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","mosquitoPoint",,"ORNL_005",0,"0m","41",35.95129402,-84.40373854,"WGS84","16N",734163.779,3981662.28,0.27,308.826,0.55,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mos"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_006",1600,"40m x 40m","41",35.93823189,-84.3236862,"WGS84","16N",741425.301,3980408.241,0.17,283.573,0.21,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","mammalGrid","diversity","ORNL_006",8100,"90m x 90m","E5",35.9380871,-84.32546384,"WGS84","16N",741265.348,3980387.777,0.26,291.65,0.3,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mam"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_007",1600,"40m x 40m","41",35.92536954,-84.3297572,"WGS84","16N",740916.581,3978966.137,0.14,268.445,0.15,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","birdGrid","ninePoints","ORNL_007",250000,"500m x 500m","B2",35.92508078,-84.32997265,"WGS84","16N",740898.014,3978933.567,0.16,276.774,0.15,,,,,"deciduousForest",,,"Geo 7X (H-Star)",,,,,"brd"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","mammalGrid","diversity","ORNL_007",8100,"90m x 90m","E5",35.92487106,-84.33143676,"WGS84","16N",740766.524,3978906.684,0.15,287.019,0.24,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mam"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","tickPlot",,"ORNL_007",1600,"40m x 40m","41",35.92584347,-84.32842035,"WGS84","16N",741035.782,3979022.022,0.23,279.414,0.45,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"tck"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_008",1600,"40m x 40m","41",35.93276154,-84.33254246,"WGS84","16N",740642.808,3979779.413,0.28,322.528,0.44,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","tickPlot",,"ORNL_008",1600,"40m x 40m","41",35.93353056,-84.33401573,"WGS84","16N",740507.536,3979861.103,0.25,322.67,0.27,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"tck"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_009",1600,"40m x 40m","41",35.97446253,-84.22798966,"WGS84","16N",749945.696,3984669.326,0.23,316.42,0.28,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","tickPlot",,"ORNL_009",1600,"40m x 40m","41",35.97490208,-84.22662994,"WGS84","16N",750066.941,3984721.586,0.15,337.062,0.18,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"tck"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_010",1600,"40m x 40m","41",35.95330563,-84.33217653,"WGS84","16N",740613.483,3982059.708,0.13,305.914,0.16,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","birdGrid","ninePoints","ORNL_010",250000,"500m x 500m","B2",35.95278895,-84.3322908,"WGS84","16N",740604.744,3982002.099,0.12,290.792,0.13,,,,,"deciduousForest",,,"Geo 7X (H-Star)",,,,,"brd"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","mosquitoPoint",,"ORNL_011",0,"0m","41",35.92378648,-84.43161428,"WGS84","16N",731729.408,3978543.776,0.15,230.351,0.17,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mos"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_012",1600,"40m x 40m","41",35.95301461,-84.24835521,"WGS84","16N",748176.11,3982237.546,0.17,266.311,0.17,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
