"uid","domainID","siteID","plotID","date","individualID","patchOrIndividual","canopyPosition","plantStatus","stemDiameter","measurementHeight","maxCanopyDiameter","ninetyCanopyDiameter","percentCover","height","adultLeafLength","diseaseStatus","diseaseType","samplingProtocol","measuredBy","recordedBy","remarks","duplicateIndividualYearQF","missingRecordsIndividPerYearQF"
"D14E5367132C404980C0E532D0139169","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06055","Individual","Overtopped","live",8.3,130.0,5.6,4.4,,9.2,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"F7F4BF2B881247EA8DB3D176D87E4DE8","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06009","Individual","Open Grown","live",43.7,130.0,10.9,10.3,,21.3,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"DEEE5DC6BD664833B4A2161912AE1AD6","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06012","Individual","Overtopped","live",9.0,120.0,4.2,3.9,,5.1,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"7CD5700C1AFE4A718509244D75EFFF01","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06049","Individual","Intermediate","live",10.0,130.0,4.4,3.5,,11.8,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"057338210FFB490498F69B186BDE1DEE","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06056","Individual","Dominant","live",31.2,130.0,9.8,6.4,,22.2,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"7E6E5D9158F34BADBD06485D0920339C","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06046","Individual","Open Grown","live",31.5,130.0,10.0,9.9,,17.1,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"576FD60FF9104860A239C83376FCE7CC","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06058","Individual","Overtopped","live",2.3,130.0,2.6,2.0,,4.9,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"1A35504921BA40E4BFDA91CBF838F445","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06042","Individual","Overtopped","live",3.5,130.0,4.2,3.2,,4.0,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"D36E7455328C49D7BB08979E0A85ED33","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06040","Individual","Open Grown","live",39.0,130.0,12.6,12.5,,18.9,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"5D2A4B740FC84AE7B15BBFAACE03EAD9","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06003","Individual","Co-dominant","live",15.6,130.0,3.7,3.0,,16.7,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"8C68AB57F3334D5A8458A37C95D16741","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06045","Individual","Co-dominant","live",13.2,130.0,6.8,4.9,,14.0,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"AA99598601EA475A90315D751CB3D90F","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06002","Individual","Overtopped","live",2.3,130.0,2.0,1.9,,3.9,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"3FFF26F7D8BC4107B1E0829D0C19037A","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06044","Individual","Co-dominant","live",12.1,130.0,4.1,4.0,,13.3,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"09371B400F7D43B6AB22225C4D8E90B4","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06033","Individual","Dominant","live",19.2,130.0,5.8,5.8,,18.5,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"D510346AD1D34B5683BAF96567C09030","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06026","Individual","Intermediate","live",2.0,130.0,6.2,6.0,,15.2,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"0E97CF363B144C86A9E3555CBFF346B1","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06037","Individual","Overtopped","live",2.0,130.0,1.8,1.3,,3.7,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"47AE04CAB9B0407A87625FE198684BBF","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06031","Individual","Co-dominant","live",29.5,130.0,8.5,7.1,,19.8,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"39CC36DD92EC49E8BA231630993A7FDE","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06039","Individual","Dominant","live",37.7,130.0,10.5,10.3,,19.7,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"2AC1D378239049DCA8C8832B70330329","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06036","Individual","Co-dominant","live",15.8,130.0,6.3,3.5,,16.7,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"C036BF73B2D04F52B3A5C37F84076FD7","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06015","Individual","Intermediate","live",14.0,130.0,7.9,7.2,,12.0,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"7025A38A75B0430E9DE0993E231A3B25","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06028","Individual","Co-dominant","live",32.3,119.0,7.7,6.3,,16.7,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"896DE61AB5894538A3BFD6322FEE33E6","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06060","Individual","Dominant","live",25.4,130.0,7.2,6.8,,18.0,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"132C3BB650984F6698B5B882ABD3F0AE","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06053","Individual","Intermediate","live",15.4,130.0,6.4,6.3,,15.5,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"435436B74EA246338CC75140982BD86D","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06016","Individual","Co-dominant","live",42.5,83.0,12.8,10.4,,20.6,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"4E3AA8E0E2CC4A43851E4FD383332A22","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06006","Individual","Intermediate","live",46.0,130.0,14.8,13.1,,21.1,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"54F183738B0C4913AB5B66A776109083","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06047","Individual","Intermediate","live",11.0,130.0,6.3,6.1,,13.1,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"6C37BBE28B88406EAC19A2A870B5B313","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06018","Individual","Intermediate","live",13.9,130.0,4.8,3.4,,15.9,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
"2CA4C392826742CBA5A6567C667CA6C3","D05","UNDE","UNDE_063","2014-10-22","NEON.PLA.D05.UNDE.06030","Individual","Overtopped","live",3.4,130.0,3.7,3.6,,4.6,,,,"NEON.DOC.014040","pFrwQTwEWJN+GiFv8r3h8Z0vAfADqHPd","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0,0
