"uid","domainID","siteID","plotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","addDate","dropDate","identifiedDate","individualID","taxonID","scientificName","identificationQualifier","taxonRank","growthForm","samplingProtocol","measuredBy","identifiedBy","recordedBy","remarks","duplicateIndividualIDQF"
"02C19A98B55846A68BAEF16071CB283F","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06064","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"E1A7CB76ABC2412E865C29765A5DFC6F","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06067","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"FFB6C5D13FDC4A099567633BE62E36E3","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06069","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"35890F30C6AA4E6488FEC41142DC9EE7","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06071","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"DC608CFE64C744F2BEC06C75627789FF","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06073","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"A909F06A37134E73AEF2CBE7840706D3","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06075","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"AEF479DCDA7F43D9B708F465732F6980","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06077","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"33BCCB6FDD4C42EA919C8CAE56A72F9A","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06080","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"B2FD5BB83A394736B8C6915334B0C364","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06082","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"AF086D2CBECC4AB782AB99458D566EE4","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06084","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"051B01F4D53E461C830AAAAD6748B45D","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06086","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"841AC1374D904FDEB090329DA7518277","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06088","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"04B659A6E5C74B2B90A1EAA0FA394040","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06091","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"B039527CA742413CA568458A52F690A9","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06093","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"A2E5B580B18C42469A88E9E48F5284B9","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06095","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"4E17EFFC905E4BC7AE20CC45DDC60B39","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06097","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"26408814CFFC44AEB36BAA7DED192C3E","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06099","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"723F2ED20AE547FCB72B1655A377A15A","D02","SCBI","SCBI_060",,,"Unable to Locate, 2014-08-19",,,,"2014-06-07","2014-08-20","2014-08-05","NEON.PLA.D02.SCBI.06103","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","Unable to Locate, 2014-08-19",1
"7D12E0C262134BE2B6BD76A6E5476B06","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06105","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"C20C524EC6FB4E068D65E4A5CD290314","D02","SCBI","SCBI_060",,,""wrong ID" (2014-08-14)",,,,"2014-06-07","2014-08-15","2014-08-05","NEON.PLA.D02.SCBI.06107","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",""wrong ID" (2014-08-14)",1
"01D5FDF15D824240AC38FC1A430D028A","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06109","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"85B81F19826347E4BD77B7C34E714AA9","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06111","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"5C20B293F01245D0A3E84C63B8DEAFB8","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06113","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"2C48E6D74A2A4426832583DAECB34D13","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06115","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"67DBD8CB04314E21A13FBF93E2276952","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06117","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"225A64A0DEF446E9BC19AA7E032AF47A","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06119","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"2945EAEA9B454C779156251DEEB12192","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06121","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"72FE48126997411281D5B767F422236E","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06124","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"58E24C5C5A76410C9BF2E95075A47634","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06126","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"DBDA24B19BF346B1A949903F788EC39E","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06128","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"6EE9DC1091244F53A1FFC1CA851D390D","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06130","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"EC2B10431E294E0587ABD0342816E667","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06041","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"5CF9CE5160F54B749D44C3B42B838990","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06042","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"C7C83C84C0DE4197B830EFCADADD5810","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06044","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"69B4E189196B4147A19227642BF2E57C","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06046","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"2CBF1420D537429C84E7AB77116A322B","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06048","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"4AC0E14291714BE7906C3059AEC4F8B9","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06050","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"58703BA0B2B047C0B933BDB0E8892B6A","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06052","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"C4D0DCD552364DD99189621CF66EB759","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06054","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"BA60C8A381954024A46020D455784B05","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06055","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"E32C954DBC10467496D677B428228E0A","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06057","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"04F2D394842D4195A4CAD4433894357F","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06059","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"EAA1F36FEF5649478154A7D1701F85EB","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06061","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"C9A5E5D467974A6E8201EC67D316D61C","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06063","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"8735305863764922AA20ED3DE5B30B6C","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06065","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"B988A23A5015499292FFDAF2571334E6","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06066","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"09B0DD66BEB141738AC4F7704ABA07BD","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06068","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"A48AEE91CF8C47C99D20EAC975F9E11A","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06070","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"A7DB4A13CB844A64AC9F21AE8A62EBE1","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06072","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"C9C858E20E084F77960E9741FA7976D4","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06074","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"C2E1E1EA0A8D4DF1B05B3DA2170E9228","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06076","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"1CE170BC6CB043B0B4C52A3C16B29B60","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06078","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"70BC981825F24A2F8F173EE3C1BD30EE","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06079","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
