"uid","domainID","siteID","plotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","addDate","dropDate","identifiedDate","individualID","taxonID","scientificName","identificationQualifier","taxonRank","growthForm","samplingProtocol","measuredBy","identifiedBy","recordedBy","remarks","duplicateIndividualIDQF"
"4699F1582CC8443E9466E734031B34A6","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06035","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"63636A85841445E48A93302CCDEA1F64","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06037","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"A1A3F7B12E7A411E924E3405623F9F7E","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06024","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"8B6B2D9222D44BF0A1D41D6F9F10AED1","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06034","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"BB4729057A8D4BA5A242411CD5CC4053","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06032","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"79497E8C1980441D8D32A5371CCA7EE8","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06039","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"5814FD5B0C7940AC85C930392B16006E","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06030","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"F0F1C1D1D071420AAA81D73E419445CD","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06047","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"70E6B3B8F5934C4D9F5FFFB15E18A150","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06045","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"0829BCC5D58944359E2B1DE0E9FC3292","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06046","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"62B17C0A75D24851902AC0B07DE280CA","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06043","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"6C6EC180B09F436FAF18716A60C41645","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06048","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"ADB123667DCB4F5B8DF53354B9AE8828","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06044","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"29270A07FA8C476C8C70FE7E447FE3E5","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06051","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"052EA6276335405BAD10291419DE7C85","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06052","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"A3F1C0F2B5594D2ABDA18F8F2D01966F","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06059","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"784D2C3BDB6F4213B13BEB585308EACB","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06053","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"863C6C636B9F4D5F80FD260D63A340D6","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06050","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"6A28637BE0014EAAAC58E2E87345A086","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06057","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"780ABE9B3B2C454D9E4CE2249D7A0DBE","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06061","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"6A720D837338442CB3E213F9EE2233DC","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06070","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"4DFCFE04FCD14FA8B89424FD0D600998","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06067","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"E1F1EB1FB2994E1DAEE05E09366282A5","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06063","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"A051365BAEFC4D9DAD0568AD5BA263E3","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06068","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"ADBA8F1F0DF24C9BA03A591C37A26769","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06065","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"B37AAFF6D58E46B4A94A946A7F9BEAD8","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06073","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"AC71EA2CDD7B4E079AF82974CCFA5539","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06074","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"AFC25B6E35FF4C7CB72D4EFB98A2812F","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06071","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"829338065DE940038D86B70A185AA3B0","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06075","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"F4EBBC82FA364603B3992239E527CFF1","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06088","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"FA6D115ACC8241358F8C65BD58A10D4D","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06080","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"5D5C3B8C6C68435ABEB6A77B673BDBFC","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06079","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"775622A3DB434645BD76B3A73976649C","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06077","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"B14D312CCE8345BABF5A4339713A9727","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06009","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"FAEA46654A8F4F55AE80876BFC68CD88","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06028","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"5DA7CE4B92EE480EBFCECC8A823132FD","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06042","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"462C8FC2F077460581525F2ED18C7B18","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06006","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,1
"D922F03D693E4BF68915F3A9BF11BC8B","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06025","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"C3B79C102EE5458B9C3F74AA28483EA3","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06029","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"5581F49FACE8476FB19028F8122AABD8","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06069","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"15B6B21ABDF647318641B3F505531400","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06049","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"9E2E59AEC0D04DB893B3A82585236A92","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06016","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"6F36643BFF8546478E04443E4CD37C59","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06054","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"C3EC5905FFD64F32AAA83E27E3745983","D07","ORNL","ORNL_064",,,,,,,"2014-07-25",,"2014-07-25","NEON.PLA.D07.ORNL.06012","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
"47CBACDBD3734FD6AE984FD294F2446E","D07","ORNL","ORNL_064",,,,,,,"2014-07-29",,"2014-07-25","NEON.PLA.D07.ORNL.06090","VAPA4","Vaccinium pallidum Aiton",,"species","Deciduous broadleaf","NEON.DOC.014040","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","wUBWszgu2lH2diIu19eQL/9vP8SagSqv","FII5NHkrIeQI4f+soqpivO/xVBSahwuJ",,0
