"uid","domainID","siteID","plotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","addDate","dropDate","identifiedDate","individualID","taxonID","scientificName","identificationQualifier","taxonRank","growthForm","samplingProtocol","measuredBy","identifiedBy","recordedBy","remarks","duplicateIndividualIDQF"
"023C703444794DEDAD5C4DBDE79A94E9","D10","STER","STER_017",40.462711,-103.032176,"WGS84",2.1,1362.6,,"2014-04-01",,"2014-04-01","NEON.PLA.D10.STER.06108","TRAE","Triticum aestivum L.",,"species","Graminoid","NEON.DOC.014040","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","YQGD7F95APlUwE2tMnAo5z6OP2oWhM90jU8ejoIs6uE=",,1
"7859B6E0B0AC4F3FA9B7B2B0AB30C916","D10","STER","STER_017",40.463759,-103.032303,"WGS84",2.1,1360.4,,"2014-04-01",,"2014-04-01","NEON.PLA.D10.STER.06114","TRAE","Triticum aestivum L.",,"species","Graminoid","NEON.DOC.014040","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,1
"EF1B666B5D6D4A2CB6D3F654B9B707E4","D10","STER","STER_017",40.462603,-103.030821,"WGS84",2.1,1362.5,,"2014-04-01",,"2014-04-01","NEON.PLA.D10.STER.06103","TRAE","Triticum aestivum L.",,"species","Graminoid","NEON.DOC.014040","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","YQGD7F95APlUwE2tMnAo5z6OP2oWhM90jU8ejoIs6uE=",,1
"46964C621EE94BB191DEB173FB9011FA","D10","STER","STER_017",40.463142,-103.032390,"WGS84",2.1,1361.6,,"2014-04-01",,"2014-04-01","NEON.PLA.D10.STER.06111","TRAE","Triticum aestivum L.",,"species","Graminoid","NEON.DOC.014040","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,1
"87D90186B5AC420789CECD2FE397EBAD","D10","STER","STER_017",40.463580,-103.032363,"WGS84",2.1,1360.6,,"2014-04-01",,"2014-04-01","NEON.PLA.D10.STER.06113","TRAE","Triticum aestivum L.",,"species","Graminoid","NEON.DOC.014040","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,1
"9F40520D1F9F4FF1B743722DDEB13D50","D10","STER","STER_017",40.464470,-103.031886,"WGS84",2.1,1359.8,,"2014-04-01",,"2014-04-01","NEON.PLA.D10.STER.06117","TRAE","Triticum aestivum L.",,"species","Graminoid","NEON.DOC.014040","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,1
"233198C5A4764A59A5A1283BA6E6E4A7","D10","STER","STER_017",40.464407,-103.031602,"WGS84",2.1,1359.8,,"2014-04-01",,"2014-04-01","NEON.PLA.D10.STER.06118","TRAE","Triticum aestivum L.",,"species","Graminoid","NEON.DOC.014040","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,1
"9DACE53D9DD34BB48EE0363585C30C63","D10","STER","STER_017",40.464470,-103.031311,"WGS84",2.1,1359.7,,"2014-04-01",,"2014-04-01","NEON.PLA.D10.STER.06119","TRAE","Triticum aestivum L.",,"species","Graminoid","NEON.DOC.014040","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,1
"612118BC50044710BFB56BF943A58002","D10","STER","STER_017",40.464498,-103.030684,"WGS84",2.1,1359.8,,"2014-04-01",,"2014-04-01","NEON.PLA.D10.STER.06121","TRAE","Triticum aestivum L.",,"species","Graminoid","NEON.DOC.014040","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,1
"7BBDB7D7C0D043A49EFDE656051CFF61","D10","STER","STER_017",40.464394,-103.031051,"WGS84",2.1,1359.7,,"2014-04-01",,"2014-04-01","NEON.PLA.D10.STER.06120","TRAE","Triticum aestivum L.",,"species","Graminoid","NEON.DOC.014040","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,1
"F860AE1F93C142BE95498911A8E8EBCD","D10","STER","STER_017",40.464390,-103.032265,"WGS84",2.1,1360.0,,"2014-04-01",,"2014-04-01","NEON.PLA.D10.STER.06116","TRAE","Triticum aestivum L.",,"species","Graminoid","NEON.DOC.014040","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,1
"4D685B224B8D48899C7F6EC8ED363C72","D10","STER","STER_017",40.464403,-103.030370,"WGS84",2.1,1359.8,,"2014-04-01",,"2014-04-01","NEON.PLA.D10.STER.06122","TRAE","Triticum aestivum L.",,"species","Graminoid","NEON.DOC.014040","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,1
"AA1EDF80602443ACBFA05602643C54A8","D10","STER","STER_017",40.464441,-103.029983,"WGS84",2.1,1359.9,,"2014-04-01",,"2014-04-01","NEON.PLA.D10.STER.06123","TRAE","Triticum aestivum L.",,"species","Graminoid","NEON.DOC.014040","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,1
"1C0238A92EAA41F0A6F57B5F1D794092","D10","STER","STER_017",40.464124,-103.029984,"WGS84",2.1,1360.7,,"2014-04-01",,"2014-04-01","NEON.PLA.D10.STER.06124","TRAE","Triticum aestivum L.",,"species","Graminoid","NEON.DOC.014040","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,1
"8CA62009507A4B1AA7D5E655D23BBC02","D10","STER","STER_017",40.463712,-103.030018,"WGS84",2.1,1361.9,,"2014-04-01",,"2014-04-01","NEON.PLA.D10.STER.06126","TRAE","Triticum aestivum L.",,"species","Graminoid","NEON.DOC.014040","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,1
"4D26B3CDE1BC4D0F8E1015B974E0A8C8","D10","STER","STER_017",40.463933,-103.029921,"WGS84",2.1,1361.2,,"2014-04-01",,"2014-04-01","NEON.PLA.D10.STER.06125","TRAE","Triticum aestivum L.",,"species","Graminoid","NEON.DOC.014040","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,1
"12C7DE2AE19943CF917FBEABBFFE551C","D10","STER","STER_017",40.463471,-103.029917,"WGS84",2.1,1362.5,,"2014-04-01",,"2014-04-01","NEON.PLA.D10.STER.06127","TRAE","Triticum aestivum L.",,"species","Graminoid","NEON.DOC.014040","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,1
"A0EC8277C099471789BDE5C063CC5869","D10","STER","STER_017",40.463015,-103.029923,"WGS84",2.1,1363.4,,"2014-04-01",,"2014-04-01","NEON.PLA.D10.STER.06129","TRAE","Triticum aestivum L.",,"species","Graminoid","NEON.DOC.014040","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,1
"364C79B9B1F446409721D293DA46D4A9","D10","STER","STER_017",40.463267,-103.030017,"WGS84",2.1,1362.9,,"2014-04-01",,"2014-04-01","NEON.PLA.D10.STER.06128","TRAE","Triticum aestivum L.",,"species","Graminoid","NEON.DOC.014040","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,1
"F50D409D67034C53A8A65A74A8241396","D10","STER","STER_017",40.462690,-103.030040,"WGS84",2.1,1364.0,,"2014-04-01",,"2014-04-01","NEON.PLA.D10.STER.06130","TRAE","Triticum aestivum L.",,"species","Graminoid","NEON.DOC.014040","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK","XXW8BqPXtz8Ncjf8bOi7gc6Hj7+NVXsl",,1
