"","domainID","siteID","plotID","plotType","subtype","plotSize"
"71","D15","ONAQ","ONAQ_041","tower","basePlot",1600
"72","D15","ONAQ","ONAQ_042","tower","basePlot",1600
"73","D15","ONAQ","ONAQ_043","tower","basePlot",1600
"74","D15","ONAQ","ONAQ_044","tower","basePlot",1600
"75","D15","ONAQ","ONAQ_045","tower","basePlot",1600
"76","D15","ONAQ","ONAQ_046","tower","basePlot",1600
"77","D15","ONAQ","ONAQ_047","tower","basePlot",1600
"78","D15","ONAQ","ONAQ_048","tower","basePlot",1600
"79","D15","ONAQ","ONAQ_049","tower","basePlot",1600
"80","D15","ONAQ","ONAQ_050","tower","basePlot",1600
"81","D15","ONAQ","ONAQ_051","tower","basePlot",1600
"82","D15","ONAQ","ONAQ_052","tower","basePlot",1600
"83","D15","ONAQ","ONAQ_053","tower","basePlot",1600
"84","D15","ONAQ","ONAQ_054","tower","basePlot",1600
"85","D15","ONAQ","ONAQ_055","tower","basePlot",1600
"86","D15","ONAQ","ONAQ_056","tower","basePlot",1600
"87","D15","ONAQ","ONAQ_057","tower","basePlot",1600
"88","D15","ONAQ","ONAQ_058","tower","basePlot",1600
"89","D15","ONAQ","ONAQ_059","tower","basePlot",1600
"90","D15","ONAQ","ONAQ_060","tower","basePlot",1600
"91","D15","ONAQ","ONAQ_061","tower","basePlot",1600
"92","D15","ONAQ","ONAQ_062","tower","basePlot",1600
"93","D15","ONAQ","ONAQ_063","tower","basePlot",1600
"94","D15","ONAQ","ONAQ_064","tower","basePlot",1600
"95","D15","ONAQ","ONAQ_065","tower","basePlot",1600
"96","D15","ONAQ","ONAQ_066","tower","basePlot",1600
"97","D15","ONAQ","ONAQ_067","tower","basePlot",1600
"98","D15","ONAQ","ONAQ_068","tower","basePlot",1600
"99","D15","ONAQ","ONAQ_069","tower","basePlot",1600
"100","D15","ONAQ","ONAQ_070","tower","basePlot",1600
"101","D15","ONAQ","ONAQ_071","tower","phenology",40000
"102","D15","ONAQ","ONAQ_072","tower","phenology",40000
